"symbol","log2fc","effectsize","pvalue","pvalue_adjust","hgnc_id","hgnc_symbol","entrez_id","gene","signif"
"NFU1",0.0983761029518693,1.57097566965618,0.137937572314181,0.175782513443859,"HGNC:16287","NFU1",27247,27247,FALSE
"PPP1CB",-0.0636353404077827,-1.56952747750625,0.138273842103399,0.176158222104151,"HGNC:9282","PPP1CB",5500,5500,FALSE
"ACP6",0.161679575977374,1.5692539566873,0.138337431961706,0.176186420688418,"HGNC:29609","ACP6",51205,51205,FALSE
"SH3PXD2B",-0.11634294142997,-1.56741116787387,0.13876650527761,0.17667994230972,"HGNC:29242","SH3PXD2B",285590,285590,FALSE
"RIT2",0.118579227296725,1.56595174075766,0.139107121252475,0.177060576616657,"HGNC:10017","RIT2",6014,6014,FALSE
"TPM4",0.111559496208391,1.5650626731479,0.139314969832461,0.177272042451485,"HGNC:12013","TPM4",7171,7171,FALSE
"SEZ6L",-0.16808348619096,-1.56135779319595,0.140183956301274,0.178299362067072,"HGNC:10763","SEZ6L",23544,23544,FALSE
"WASHC3",-0.139635386280544,-1.5612283973297,0.140214389542841,0.178299362067072,"HGNC:24256","WASHC3",51019,51019,FALSE
"PSD3",-0.241696440614434,-1.56098387185968,0.140271916027869,0.178299362067072,"HGNC:19093","PSD3",23362,23362,FALSE
"DTX3",0.156896357146988,1.56090645401365,0.14029013335348,0.178299362067072,"HGNC:24457","DTX3",196403,196403,FALSE
"RRAGC",-0.197357701007438,-1.55916844908756,0.140699636513465,0.178712927430432,"HGNC:19902","RRAGC",64121,64121,FALSE
"AASDHPPT",-0.175279538601565,-1.55717890631024,0.141169654073669,0.179256357876634,"HGNC:14235","AASDHPPT",60496,60496,FALSE
"UBA6",-0.15212199856275,-1.55660476805259,0.141305538808805,0.179375310614522,"HGNC:25581","UBA6",55236,55236,FALSE
"SARNP",0.458110220613741,1.55608060121728,0.141429693608144,0.17947930660932,"HGNC:24432","SARNP",84324,84324,FALSE
"ANKRD28",0.0951842639331215,1.55492757319543,0.141703127649242,0.179772624629636,"HGNC:29024","ANKRD28",23243,23243,FALSE
"ECI1",-0.164938600483519,-1.55037833177165,0.142786341690991,0.181038768552122,"HGNC:2703","ECI1",1632,1632,FALSE
"HOMER3",0.121545230195181,1.54462622253481,0.144166027403314,0.182679074676233,"HGNC:17514","HOMER3",9454,9454,FALSE
"MRPS6",-0.0888422913142236,-1.54387871906461,0.144346149243976,0.182852797104888,"HGNC:14051","MRPS6",64968,64968,FALSE
"CLNS1A",0.197666432157746,1.54054104469956,0.14515274043619,0.183819769622707,"HGNC:2080","CLNS1A",1207,1207,FALSE
"NUP85",0.75127312196534,1.53943673950354,0.145420449351124,0.184103934984295,"HGNC:8734","NUP85",79902,79902,FALSE
"TARS2",0.192414555371281,1.53823103003823,0.145713218565157,0.184364745133051,"HGNC:30740","TARS2",80222,80222,FALSE
"PSME2",-0.491380142896003,-1.53782381441277,0.145812210991323,0.184435088307477,"HGNC:9569","PSME2",5721,5721,FALSE
"FIG4",0.280642515283689,1.53461087404736,0.146595262612148,0.185370385629762,"HGNC:16873","FIG4",9896,9896,FALSE
"ZPR1",0.0868689649653875,1.53245709726643,0.147122167227816,0.185981323830523,"HGNC:13051","ZPR1",8882,8882,FALSE
"LMBRD2",0.0714703331444623,1.53103334806542,0.147471355237444,0.18636730887872,"HGNC:25287","LMBRD2",92255,92255,FALSE
"SLC35F6",-0.201644834797564,-1.52800707487087,0.148215906108254,0.187252556765779,"HGNC:26055","SLC35F6",54978,54978,FALSE
"IDH3G",0.157373790302186,1.52269651414194,0.149530136702967,0.188856784840301,"HGNC:5386","IDH3G",3421,3421,FALSE
"CLTA",0.12116091404162,1.51828389120109,0.150629621175655,0.190188915625827,"HGNC:2090","CLTA",1211,1211,FALSE
"ABCA1",0.0876845258997141,1.51788520444067,0.150729296223088,0.190258244415837,"HGNC:29","ABCA1",19,19,FALSE
"KPNB1",-0.115478255834242,-1.51767436926417,0.150782029274537,0.190268297035861,"HGNC:6400","KPNB1",3837,3837,FALSE
"GRIA3",0.167360672028284,1.51729451510409,0.150877075783372,0.190331722196299,"HGNC:4573","GRIA3",2892,2892,FALSE
"SUMO3",0.340721497121053,1.51680541338773,0.150999532443535,0.190429677413954,"HGNC:11124","SUMO3",6612,6612,FALSE
"GPRASP1",-0.137276722272567,-1.51474047312839,0.15151745671517,0.191026161684803,"HGNC:24834","GPRASP1",9737,9737,FALSE
"ARPP19",-0.125182100648879,-1.51373724210898,0.151769625065416,0.191287338828,"HGNC:16967","ARPP19",10776,10776,FALSE
"NRDC",-0.135131174701061,-1.51132333302534,0.152377825396938,0.191996963515264,"HGNC:7995","NRDC",4898,4898,FALSE
"MTHFD1",-0.165996613332719,-1.51107386071433,0.152440798465266,0.192003379711793,"HGNC:7432","MTHFD1",4522,4522,FALSE
"DESI1",0.281835774504873,1.51078139426003,0.152514652238191,0.192003379711793,"HGNC:24577","DESI1",27351,27351,FALSE
"ATP1B2",0.110229820324578,1.51063668977761,0.152551204224942,0.192003379711793,"HGNC:805","ATP1B2",482,482,FALSE
"GTF2B",0.425811068602435,1.5105875176637,0.1525636266557,0.192003379711793,"HGNC:4648","GTF2B",2959,2959,FALSE
"CAPN2",0.0840473177959241,1.50966638540593,0.152796491253205,0.192239516822416,"HGNC:1479","CAPN2",824,824,FALSE
"PMPCB",0.0774227634375159,1.50567112028843,0.153809970286012,0.193400110566731,"HGNC:9119","PMPCB",9512,9512,FALSE
"VEZT",-0.0672054631998106,-1.50146426739308,0.154883227869384,0.194634452526576,"HGNC:18258","VEZT",55591,55591,FALSE
"L2HGDH",0.0974512045292658,1.50127856597889,0.154930748937469,0.194636619268177,"HGNC:20499","L2HGDH",79944,79944,FALSE
"STUB1",-0.119265483574086,-1.49728175240509,0.155956507901405,0.195867363646859,"HGNC:11427","STUB1",10273,10273,FALSE
"TXNDC9",-0.121219222162,-1.49459946628339,0.1566480934663,0.196654563038666,"HGNC:24110","TXNDC9",10190,10190,FALSE
"GSTM5",-0.204913633065554,-1.49091273096466,0.157602857741628,0.197759712253298,"HGNC:4637","GSTM5",2949,2949,FALSE
"DDX19A",0.235995723900112,1.48891417646294,0.158122465123947,0.198353151350878,"HGNC:25628","DDX19A",55308,55308,FALSE
"PPP6C",0.0840081589426486,1.485869523868,0.15891680784312,0.199290774072959,"HGNC:9323","PPP6C",5537,5537,FALSE
"UBQLN2",0.119087631722655,1.48478681609618,0.159200088058063,0.199587131046244,"HGNC:12509","UBQLN2",29978,29978,FALSE
"BRSK1",-0.160559821307584,-1.48218883506376,0.159881549623093,0.200382360925434,"HGNC:18994","BRSK1",84446,84446,FALSE
"RB1CC1",0.251445622142802,1.48009680061592,0.16043207167158,0.201013061498884,"HGNC:15574","RB1CC1",9821,9821,FALSE
"PEX5",0.134374307482525,1.47134327803294,0.162752791940516,0.203860703137988,"HGNC:9719","PEX5",5830,5830,FALSE
"VGF",0.296533573623373,1.46901735064686,0.163374129673897,0.204578683298191,"HGNC:12684","VGF",7425,7425,FALSE
"MTPN",0.1698204191901,1.46835813891546,0.16355058798397,0.20473932221852,"HGNC:15667","MTPN",136319,136319,FALSE
"NAPRT",-0.169957315572288,-1.46727910139534,0.16383976861297,0.20504093539609,"HGNC:30450","NAPRT",93100,93100,FALSE
"UBE2M",-0.0989083902408273,-1.46668079388326,0.164000297895453,0.205165746422837,"HGNC:12491","UBE2M",9040,9040,FALSE
"RAB3GAP2",-0.129124117948652,-1.46654761435694,0.164036048551718,0.205165746422837,"HGNC:17168","RAB3GAP2",25782,25782,FALSE
"FMNL3",0.662725738993077,1.4645876375763,0.16456293566142,0.205764188455732,"HGNC:23698","FMNL3",91010,91010,FALSE
"RAP1GDS1",0.127484861655506,1.46262678087426,0.165091469761198,0.206364337201498,"HGNC:9859","RAP1GDS1",5910,5910,FALSE
"PRKAR2A",0.0694799470232079,1.4597505358887,0.165869297177827,0.207275658043448,"HGNC:9391","PRKAR2A",5576,5576,FALSE
"MRPS23",0.067387718825384,1.45949672699018,0.165938081352905,0.207300660126352,"HGNC:14509","MRPS23",51649,51649,FALSE
"RAB8A",0.146929622317879,1.45795344989823,0.166356832587022,0.207762720686113,"HGNC:7007","RAB8A",4218,4218,FALSE
"LDHA",0.179857645967416,1.45773075241934,0.16641733162595,0.207777220743328,"HGNC:6535","LDHA",3939,3939,FALSE
"PNPLA8",0.190285586028544,1.45384461065128,0.167476008665182,0.209037602592371,"HGNC:28900","PNPLA8",50640,50640,FALSE
"NDUFB6",0.103723291385464,1.45025757623564,0.168458164345753,0.210201761147813,"HGNC:7701","NDUFB6",4712,4712,FALSE
"CRAT",0.122795550662082,1.44994333135049,0.168544434295721,0.210247679999065,"HGNC:2342","CRAT",1384,1384,FALSE
"AP3D1",-0.117578721572666,-1.44894779274346,0.168817982718005,0.210527120466996,"HGNC:568","AP3D1",8943,8943,FALSE
"PKP1",0.760118913045864,1.44813456495249,0.169041710254763,0.210744285298546,"HGNC:9023","PKP1",5317,5317,FALSE
"ILK",-0.0908190099251918,-1.44384581109519,0.170225666174831,0.212144945677295,"HGNC:6040","ILK",3611,3611,FALSE
"LRRC73",0.325023555745494,1.44370361800353,0.170265037577707,0.212144945677295,"HGNC:21375","LRRC73",221424,221424,FALSE
"HTRA4",0.399344501847485,1.43961483854745,0.171400400709069,0.213371910665947,"HGNC:26909","HTRA4",203100,203100,FALSE
"ANKFY1",-0.0995221384112028,-1.43810581033051,0.171821005792067,0.213832876900816,"HGNC:20763","ANKFY1",51479,51479,FALSE
"RGS17",0.588279905805682,1.43676838598389,0.172194494547838,0.214234953696812,"HGNC:14088","RGS17",26575,26575,FALSE
"UQCRQ",0.328526626127662,1.43404328622104,0.17295758498235,0.215121374356157,"HGNC:29594","UQCRQ",27089,27089,FALSE
"SLC25A20",0.0903616990132093,1.43371397519826,0.173049988814005,0.215173333077683,"HGNC:1421","SLC25A20",788,788,FALSE
"MARK3",0.0874857382820234,1.42059130802158,0.176765525212789,0.219664760863846,"HGNC:6897","MARK3",4140,4140,FALSE
"ARL6IP1",-0.440344015027677,-1.41896660826536,0.177230085799062,0.220177686245546,"HGNC:697","ARL6IP1",23204,23204,FALSE
"TFAM",-0.153373185816235,-1.41316996377249,0.178895762012773,0.222182053931702,"HGNC:11741","TFAM",7019,7019,FALSE
"VPS45",-0.101305083253677,-1.41062456545542,0.179631247599729,0.223030324948539,"HGNC:14579","VPS45",11311,11311,FALSE
"OGDHL",0.188214750336233,1.40943843257727,0.179974825900539,0.223391650139396,"HGNC:25590","OGDHL",55753,55753,FALSE
"FH",0.0923725609136939,1.40527106045449,0.181186243876891,0.224829645686653,"HGNC:3700","FH",2271,2271,FALSE
"RBM15",-0.186136569576948,-1.40393565698869,0.181575848040429,0.22524733046463,"HGNC:14959","RBM15",64783,64783,FALSE
"SLC25A4",0.120742844767405,1.40327933180581,0.181767583001645,0.225363438067741,"HGNC:10990","SLC25A4",291,291,FALSE
"PPP1CC",0.0783512076134587,1.40325225095496,0.181775497810874,0.225363438067741,"HGNC:9283","PPP1CC",5501,5501,FALSE
"PDXK",0.13296595066625,1.40277305175291,0.181915598202386,0.22547135968508,"HGNC:8819","PDXK",8566,8566,FALSE
"FRRS1L",-0.123827515366875,-1.4017597603129,0.182212139593262,0.225773059262788,"HGNC:1362","FRRS1L",23732,23732,FALSE
"LRP1",-0.134536092811932,-1.39808387463705,0.18329122474881,0.227043924564978,"HGNC:6692","LRP1",4035,4035,FALSE
"MYG1",-0.130674850306093,-1.39577319329469,0.183972221662475,0.227821078690419,"HGNC:17590","MYG1",60314,60314,FALSE
"NDUFA2",0.154011640218394,1.39380304253107,0.184554494684909,0.228475561436313,"HGNC:7685","NDUFA2",4695,4695,FALSE
"AP3M1",0.060023535407502,1.39330688060177,0.184701371770576,0.228590806646753,"HGNC:569","AP3M1",26985,26985,FALSE
"ATP5MF",0.123943314235101,1.39119770414917,0.185326812567591,0.229298094152041,"HGNC:848","ATP5MF",9551,9551,FALSE
"LRPPRC",-0.0901227709225788,-1.39051215499515,0.185530473542999,0.22948326907967,"HGNC:15714","LRPPRC",10128,10128,FALSE
"OPLAH",0.284915265614871,1.38570560088892,0.186963538772357,0.231188548089182,"HGNC:8149","OPLAH",26873,26873,FALSE
"MCCC1",0.0768660884235794,1.38533716701909,0.187073759018692,0.231257555505945,"HGNC:6936","MCCC1",56922,56922,FALSE
"CUL3",-0.0686531012493786,-1.37279451324738,0.190857772594894,0.235729594166899,"HGNC:2553","CUL3",8452,8452,FALSE
"MFN2",0.181984110548427,1.37189592122589,0.191131247841104,0.235973656573746,"HGNC:16877","MFN2",9927,9927,FALSE
"NUDCD2",-0.149103925011973,-1.37178041638026,0.19116642343139,0.235973656573746,"HGNC:30535","NUDCD2",134492,134492,FALSE
"SUCLG1",0.1590013012808,1.36997749809055,0.191716163786733,0.236583535451108,"HGNC:11449","SUCLG1",8802,8802,FALSE
"UBQLNL",0.323518447505303,1.36675680400445,0.192701409847772,0.237730331452259,"HGNC:28294","UBQLNL",143630,143630,FALSE
"SLC2A13",0.0887043520182782,1.36587324237797,0.192972419825269,0.237995584520427,"HGNC:15956","SLC2A13",114134,114134,FALSE
"C2CD2L",-0.145770612601993,-1.36440450941529,0.193423601793267,0.238482827856508,"HGNC:29000","C2CD2L",9854,9854,FALSE
"TRAPPC2",0.149555961822745,1.35941270369284,0.194963452332131,0.240311679933746,"HGNC:23068","TRAPPC2",6399,6399,FALSE
"MRPL11",0.179447830884199,1.35842585287866,0.195269046833586,0.240618570322627,"HGNC:14042","MRPL11",65003,65003,FALSE
"VAMP7",-0.0905185022285415,-1.3576362161002,0.195513850614008,0.240850395683923,"HGNC:11486","VAMP7",6845,6845,FALSE
"RMC1",0.111281340978961,1.34931981244141,0.198107251512218,0.243974447675145,"HGNC:24326","RMC1",29919,29919,FALSE
"MRPS35",0.0932083599241768,1.34423837120712,0.199705515988614,0.24587150722816,"HGNC:16635","MRPS35",60488,60488,FALSE
"GABRA2",0.185251053808867,1.34294652629565,0.200113497284423,0.246302451045119,"HGNC:4076","GABRA2",2555,2555,FALSE
"HPCA",0.218084770361742,1.34076429467159,0.200804203592581,0.246968113777366,"HGNC:5144","HPCA",3208,3208,FALSE
"BABAM1",0.0868845600290136,1.34068714060971,0.200828659109312,0.246968113777366,"HGNC:25008","BABAM1",29086,29086,FALSE
"GRK2",0.0668862492072414,1.33893216997534,0.201385581789333,0.247581348743033,"HGNC:289","GRK2",156,156,FALSE
"ATP1A2",-0.140657246398846,-1.33847930381105,0.201529496580951,0.247686628244373,"HGNC:800","ATP1A2",477,477,FALSE
"GCA",-0.0688974752361046,-1.33758592100948,0.201813645007679,0.247964148968672,"HGNC:15990","GCA",25801,25801,FALSE
"PRPS1",0.0856071037412763,1.33693719158581,0.202020181746147,0.248146177000324,"HGNC:9462","PRPS1",5631,5631,FALSE
"NUDT3",0.148609266720575,1.33614239494119,0.202273454453163,0.248385490154852,"HGNC:8050","NUDT3",11165,11165,FALSE
"BAG3",-0.160044668115472,-1.33522195198489,0.202567086000309,0.248614581466781,"HGNC:939","BAG3",9531,9531,FALSE
"AP3S1",0.111017294899865,1.32851826768327,0.204716013327252,0.251167164157281,"HGNC:2013","AP3S1",1176,1176,FALSE
"HMGCS2",-0.43001411805076,-1.32764347399512,0.204997785138875,0.251440284802373,"HGNC:5008","HMGCS2",3158,3158,FALSE
"ANO10",-0.0747726902604973,-1.32729563389819,0.205109911410435,0.251505228936627,"HGNC:25519","ANO10",55129,55129,FALSE
"PLEC",-0.228913068209409,-1.32046985498698,0.207320198804368,0.254142153134861,"HGNC:9069","PLEC",5339,5339,FALSE
"CLPP",0.15987507951329,1.31875580701059,0.207878227196807,0.254752729407852,"HGNC:2084","CLPP",8192,8192,FALSE
"CDC23",-0.106118647735869,-1.31733454551691,0.208341849145931,0.255247292842378,"HGNC:1724","CDC23",8697,8697,FALSE
"PPP1R12B",0.889065796130231,1.31638730054734,0.208651305161089,0.255479126169585,"HGNC:7619","PPP1R12B",4660,4660,FALSE
"ELP2",-0.0617977092292964,-1.31434374324604,0.209320171552739,0.256224288335006,"HGNC:18248","ELP2",55250,55250,FALSE
"PACS2",0.063778434703964,1.30975360450004,0.210828811757999,0.257996674336739,"HGNC:23794","PACS2",23241,23241,FALSE
"TTLL12",-0.0692247452382773,-1.30943008990293,0.210935468823666,0.258052890760099,"HGNC:28974","TTLL12",23170,23170,FALSE
"FGF12",0.364675673388632,1.3045480245277,0.212550247925472,0.259953540628275,"HGNC:3668","FGF12",2257,2257,FALSE
"CNN3",-0.120661479372735,-1.29980936093758,0.214127030440761,0.261806639635568,"HGNC:2157","CNN3",1266,1266,FALSE
"MRPS31",0.0684406562384813,1.29901801053073,0.214391258644022,0.262054313844433,"HGNC:16632","MRPS31",10240,10240,FALSE
"CALML3",-1.60448172548348,-1.29870984987272,0.214494222410506,0.262104785866776,"HGNC:1452","CALML3",810,810,FALSE
"EXOC1",0.667358272641262,1.29731713913291,0.214960052201544,0.262598511600047,"HGNC:30380","EXOC1",55763,55763,FALSE
"UCHL1",0.28874792166879,1.29554768395905,0.215553057783646,0.263224380342227,"HGNC:12513","UCHL1",7345,7345,FALSE
"UFC1",0.0944073070341325,1.29541895160887,0.215596251287363,0.263224380342227,"HGNC:26941","UFC1",51506,51506,FALSE
"NIT1",0.0954494304950146,1.29238482205562,0.216616290160536,0.264363056920532,"HGNC:7828","NIT1",4817,4817,FALSE
"H1-1",1.42437675005222,1.29227494801136,0.216653300530403,0.264363056920532,"HGNC:4715","H1-1",3024,3024,FALSE
"HDAC5",0.146854053987597,1.29027828690422,0.217326740675314,0.265032610579651,"HGNC:14068","HDAC5",10014,10014,FALSE
"NUDT10",0.10831609497629,1.28629644708359,0.218674721530924,0.266599990391975,"HGNC:17621","NUDT10",170685,170685,FALSE
"SLC38A3",0.182123015674598,1.28111425026699,0.220439006184936,0.268673867589899,"HGNC:18044","SLC38A3",10991,10991,FALSE
"CAMSAP2",0.083949987567946,1.27868991973308,0.221268242846714,0.269607233973204,"HGNC:29188","CAMSAP2",23271,23271,FALSE
"RAB39A",0.276409876512177,1.27486651003306,0.222581056867394,0.27112911770892,"HGNC:16521","RAB39A",54734,54734,FALSE
"MBD3",-0.236366510465151,-1.27301316549819,0.223219642200032,0.271829077177689,"HGNC:6918","MBD3",53615,53615,FALSE
"YLPM1",-0.850238966036329,-1.27216750740647,0.223511502351028,0.272056944947608,"HGNC:17798","YLPM1",56252,56252,FALSE
"JAKMIP1",-0.940603970548225,-1.26915512746857,0.224553613544232,0.273218682382761,"HGNC:26460","JAKMIP1",152789,152789,FALSE
"WARS1",0.0517504601554972,1.26602895384103,0.225639150190194,0.27446090106134,"HGNC:12729","WARS1",7453,7453,FALSE
"NTMT1",-0.102372520966159,-1.26537319379694,0.225867382481418,0.274659907166246,"HGNC:23373","NTMT1",28989,28989,FALSE
"TDRKH",0.0858203321143737,1.26247178333515,0.226879385267186,0.275802680960623,"HGNC:11713","TDRKH",11022,11022,FALSE
"NAXE",0.0925013116884443,1.26230709454683,0.226936935369247,0.275802680960623,"HGNC:18453","NAXE",128240,128240,FALSE
"TBC1D15",-0.110949058027982,-1.25833073630996,0.228329963887308,0.277416336912824,"HGNC:25694","TBC1D15",64786,64786,FALSE
"ATP6V1G2",0.273511560444567,1.25788422433446,0.228486809510014,0.277453989892844,"HGNC:862","ATP6V1G2",534,534,FALSE
"PPA2",-0.0830901888008732,-1.25787081503573,0.228491521088224,0.277453989892844,"HGNC:28883","PPA2",27068,27068,FALSE
"STRIP1",0.126977679030592,1.25744037900921,0.228642802565186,0.277558386433031,"HGNC:25916","STRIP1",85369,85369,FALSE
"MMUT",0.119543330740616,1.25684610466032,0.22885179652124,0.277732762768495,"HGNC:7526","MMUT",4594,4594,FALSE
"GAD2",0.120463468633505,1.25597522323314,0.229158339307047,0.278025390252626,"HGNC:4093","GAD2",2572,2572,FALSE
"ALDH4A1",-0.137875091854073,-1.25261610813746,0.230343749154635,0.279383828169862,"HGNC:406","ALDH4A1",8659,8659,FALSE
"MCCC2",-0.0675587100006894,-1.25141215507081,0.230769789133658,0.279820714356076,"HGNC:6937","MCCC2",64087,64087,FALSE
"NELFB",0.245844784557107,1.2511291645067,0.230870020235954,0.279862403309414,"HGNC:24324","NELFB",25920,25920,FALSE
"SMU1",-0.925556290217205,-1.25038543361474,0.231133602026239,0.280102026977906,"HGNC:18247","SMU1",55234,55234,FALSE
"TXNDC17",0.063994198825529,1.24997910955397,0.231277705136261,0.280196763634296,"HGNC:28218","TXNDC17",84817,84817,FALSE
"AARS1",0.0551443767669101,1.24950691631255,0.23144525752261,0.280319847384182,"HGNC:20","AARS1",16,16,FALSE
"TUBB1",0.25020148364143,1.24612250628258,0.232648970741306,0.281697471695314,"HGNC:16257","TUBB1",81027,81027,FALSE
"WFS1",-0.213569369434212,-1.2451385035267,0.232999866170171,0.282041991234185,"HGNC:12762","WFS1",7466,7466,FALSE
"USP5",0.0983749021912124,1.24320760113656,0.233689633338786,0.282796395697563,"HGNC:12628","USP5",8078,8078,FALSE
"EPS8",0.101518690724752,1.23926636506701,0.235102513072586,0.284281542206494,"HGNC:3420","EPS8",2059,2059,FALSE
"TPM2",0.337832219808813,1.23922449759531,0.23511755784843,0.284281542206494,"HGNC:12011","TPM2",7169,7169,FALSE
"PFDN5",-0.0742485651173492,-1.23449041091512,0.236823586858312,0.286262868073898,"HGNC:8869","PFDN5",5204,5204,FALSE
"CBR1",-0.189661446749799,-1.23383272774118,0.23706136138338,0.286468804628764,"HGNC:1548","CBR1",873,873,FALSE
"ENTPD2",0.21595414842562,1.2325264908002,0.237534163490015,0.28695855452887,"HGNC:3364","ENTPD2",954,954,FALSE
"MRPL21",0.0892090071959353,1.23120081331883,0.238014755685293,0.287457434402527,"HGNC:14479","MRPL21",219927,219927,FALSE
"DLG2",0.143428876535354,1.23004067283819,0.238435959638728,0.287884326268351,"HGNC:2901","DLG2",1740,1740,FALSE
"ENSA",0.157091097385998,1.2270438009586,0.239526707269414,0.289119143963366,"HGNC:3360","ENSA",2029,2029,FALSE
"GMPR2",0.0624614202382505,1.22590979780463,0.239940455569145,0.289454140269335,"HGNC:4377","GMPR2",51292,51292,FALSE
"IQSEC1",0.0960187542702727,1.22300869989047,0.241001477241044,0.290651611315107,"HGNC:29112","IQSEC1",9922,9922,FALSE
"LANCL1",-0.0549951982508665,-1.22247071804734,0.241198635300531,0.29080686525596,"HGNC:6508","LANCL1",10314,10314,FALSE
