"","symbol","log2fc","effectsize","pvalue","pvalue_adjust","hgnc_id","hgnc_symbol","entrez_id","gene","signif"
"6444","ZNF32",-0.307565757186504,-0.307565757186504,0.0388566192965733,0.0722640194326316,"HGNC:13095","ZNF32",7580,7580,FALSE
"6445","PI15",-1.27053006195462,-1.27053006195462,0.0389649286394723,0.0724560316961936,"HGNC:8946","PI15",51050,51050,FALSE
"6446","ZC4H2",-0.40420151686141,-0.40420151686141,0.0391691883755205,0.0727980148675572,"HGNC:24931","ZC4H2",55906,55906,FALSE
"6447","ZFYVE27",-0.433546023419296,-0.433546023419296,0.0392030530958987,0.0728514917856122,"HGNC:26559","ZFYVE27",118813,118813,FALSE
"6448","HIPK4",-0.873613865262895,-0.873613865262895,0.0392190525738393,0.0728717599375492,"HGNC:19007","HIPK4",147746,147746,FALSE
"6449","ADAMTSL2",-0.493025555432397,-0.493025555432397,0.0392623953594828,0.0729428220201037,"HGNC:14631","ADAMTSL2",9719,9719,FALSE
"6450","MYBL1",0.617790903831655,0.617790903831655,0.039315420493037,0.0730318514649963,"HGNC:7547","MYBL1",4603,4603,FALSE
"6451","ANAPC1",-0.262046519998818,-0.262046519998818,0.0393209981842495,0.0730327314406056,"HGNC:19988","ANAPC1",64682,64682,FALSE
"6452","APPL2",0.292615436954907,0.292615436954907,0.0393459439684252,0.0730695797851001,"HGNC:18242","APPL2",55198,55198,FALSE
"6453","SYNGR1",-0.354358223530447,-0.354358223530447,0.0393930395829888,0.0731380567526907,"HGNC:11498","SYNGR1",9145,9145,FALSE
"6454","AHSA1",-0.279993888522422,-0.279993888522422,0.0394277216052903,0.073192951277906,"HGNC:1189","AHSA1",10598,10598,FALSE
"6455","CHKB",-0.423007163256556,-0.423007163256556,0.0394515025807802,0.0732275976687488,"HGNC:1938","CHKB",1120,1120,FALSE
"6456","METTL16",0.416661769788106,0.416661769788106,0.0394684353074405,0.0732495253974275,"HGNC:28484","METTL16",79066,79066,FALSE
"6457","TRIM39",-0.405040501539981,-0.405040501539981,0.039488813148764,0.0732778404027577,"HGNC:10065","TRIM39",56658,56658,FALSE
"6458","RASA1",-0.318425021860936,-0.318425021860936,0.0395713844291517,0.0734105271968931,"HGNC:9871","RASA1",5921,5921,FALSE
"6459","DYRK2",-0.287669795206507,-0.287669795206507,0.0395757080716216,0.0734105271968931,"HGNC:3093","DYRK2",8445,8445,FALSE
"6460","ARL6IP6",-0.559663776435996,-0.559663776435996,0.0396046000940972,0.0734545978932517,"HGNC:24048","ARL6IP6",151188,151188,FALSE
"6461","FBL",0.645221286419739,0.645221286419739,0.0396204251935022,0.0734744251028801,"HGNC:3599","FBL",2091,2091,FALSE
"6462","CCDC82",-0.535118854341434,-0.535118854341434,0.0397455627231129,0.0736969362453054,"HGNC:26282","CCDC82",79780,79780,FALSE
"6463","THOC1",-0.511710508100802,-0.511710508100802,0.0398018355628603,0.0737741223635297,"HGNC:19070","THOC1",9984,9984,FALSE
"6464","SPSB1",-0.422275951866289,-0.422275951866289,0.0398026573936997,0.0737741223635297,"HGNC:30628","SPSB1",80176,80176,FALSE
"6465","TUBA1A",0.356989503967006,0.356989503967006,0.0398375766479482,0.0738292817323521,"HGNC:20766","TUBA1A",7846,7846,FALSE
"6466","UXT",0.469345357258369,0.469345357258369,0.0398853205903459,0.0739072314637098,"HGNC:12641","UXT",8409,8409,FALSE
"6467","NEUROD2",0.481469384369082,0.481469384369082,0.0399104367715435,0.0739355825691373,"HGNC:7763","NEUROD2",4761,4761,FALSE
"6468","METAP1",-0.312253055540483,-0.312253055540483,0.0399161343313034,0.0739365651969736,"HGNC:15789","METAP1",23173,23173,FALSE
"6469","OXA1L",0.308043391419633,0.308043391419633,0.0399406315989258,0.0739627924872563,"HGNC:8526","OXA1L",5018,5018,FALSE
"6470","CLCN1",-1.0244020347295,-1.0244020347295,0.0399595151025226,0.0739881860251029,"HGNC:2019","CLCN1",1180,1180,FALSE
"6471","APEH",-0.355659684583403,-0.355659684583403,0.0400001890058754,0.0740539144113172,"HGNC:586","APEH",327,327,FALSE
"6472","CUL2",-0.289315043905905,-0.289315043905905,0.0400269235839297,0.0740938227118306,"HGNC:2552","CUL2",8453,8453,FALSE
"6473","ZBTB44",0.35570602102479,0.35570602102479,0.0400359474832408,0.0741009406981882,"HGNC:25001","ZBTB44",29068,29068,FALSE
"6474","MGMT",0.754300430868088,0.754300430868088,0.0400571731355931,0.0741306376613039,"HGNC:7059","MGMT",4255,4255,FALSE
"6475","IFT88",-0.384361730803418,-0.384361730803418,0.0401388432236697,0.0742721722083912,"HGNC:20606","IFT88",8100,8100,FALSE
"6476","PHAX",-0.441238012467418,-0.441238012467418,0.0401440421120089,0.0742721875589263,"HGNC:10241","PHAX",51808,51808,FALSE
"6477","SSTR3",-0.805866022362601,-0.805866022362601,0.0401614253567021,0.0742947427833291,"HGNC:11332","SSTR3",6753,6753,FALSE
"6478","NUP50",-0.291500388219405,-0.291500388219405,0.0402253194732881,0.0743840910239441,"HGNC:8065","NUP50",10762,10762,FALSE
"6479","SLC5A6",0.341169190380637,0.341169190380637,0.0402482424380988,0.0744168627790096,"HGNC:11041","SLC5A6",8884,8884,FALSE
"6480","RAPGEF6",-0.359446175252532,-0.359446175252532,0.0403247071394009,0.0745293508728607,"HGNC:20655","RAPGEF6",51735,51735,FALSE
"6481","PCDHGB7",-0.486169944923774,-0.486169944923774,0.0405269090205475,0.0748933928935831,"HGNC:8714","PCDHGB7",56099,56099,FALSE
"6482","WAC",-0.279385636506555,-0.279385636506555,0.0405660903314252,0.0749561191312452,"HGNC:17327","WAC",51322,51322,FALSE
"6483","NT5C2",0.278477399874343,0.278477399874343,0.0406215315485363,0.0750391808582502,"HGNC:8022","NT5C2",22978,22978,FALSE
"6484","ARHGAP26",0.358282498856689,0.358282498856689,0.0406499295528561,0.0750819468144853,"HGNC:17073","ARHGAP26",23092,23092,FALSE
"6485","SETD4",-0.400598902472625,-0.400598902472625,0.0406685484918376,0.0751066417617067,"HGNC:1258","SETD4",54093,54093,FALSE
"6486","RAB33B",-0.351061617547681,-0.351061617547681,0.0407088804638768,0.0751714247719207,"HGNC:16075","RAB33B",83452,83452,FALSE
"6487","ITGA11",-1.09308834673579,-1.09308834673579,0.0407928410135023,0.0753167434918973,"HGNC:6136","ITGA11",22801,22801,FALSE
"6488","PFKL",-0.344964579450247,-0.344964579450247,0.0408106632030852,0.0753302089490385,"HGNC:8876","PFKL",5211,5211,FALSE
"6489","GSTT2",-0.573364984156891,-0.573364984156891,0.0408978431573059,0.0754813927173856,"HGNC:4642","GSTT2",2953,2953,FALSE
"6490","GCH1",-1.48725275647653,-1.48725275647653,0.0409036427082737,0.0754823605252371,"HGNC:4193","GCH1",2643,2643,FALSE
"6491","ECI1",0.34632460144945,0.34632460144945,0.0409649709781427,0.0755857859092512,"HGNC:2703","ECI1",1632,1632,FALSE
"6492","LCN2",-1.30106313761179,-1.30106313761179,0.040974391958995,0.0755934211631329,"HGNC:6526","LCN2",3934,3934,FALSE
"6493","TRMU",-0.545541329083866,-0.545541329083866,0.0410158803165829,0.075660207741393,"HGNC:25481","TRMU",55687,55687,FALSE
"6494","CD276",-0.362560706679121,-0.362560706679121,0.04117814519382,0.0759497395692666,"HGNC:19137","CD276",80381,80381,FALSE
"6495","SALL3",0.456642741094853,0.456642741094853,0.0413253084063389,0.0762113465635137,"HGNC:10527","SALL3",27164,27164,FALSE
"6496","ZNF436",-0.270981548776087,-0.270981548776087,0.0414406761781772,0.0764138368573094,"HGNC:20814","ZNF436",80818,80818,FALSE
"6497","MYH11",0.519958362082535,0.519958362082535,0.0414457885141923,0.0764138368573094,"HGNC:7569","MYH11",4629,4629,FALSE
"6498","PPTC7",0.321864617476616,0.321864617476616,0.0414982472091832,0.0764928285647921,"HGNC:30695","PPTC7",160760,160760,FALSE
"6499","HGF",-0.654891003519553,-0.654891003519553,0.041499324072156,0.0764928285647921,"HGNC:4893","HGF",3082,3082,FALSE
"6500","SGPP2",-0.9627719567504,-0.9627719567504,0.0415394611930683,0.0765569487650199,"HGNC:19953","SGPP2",130367,130367,FALSE
"6501","PEF1",-0.322439460845033,-0.322439460845033,0.0416043790504936,0.076666717299873,"HGNC:30009","PEF1",553115,553115,FALSE
"6502","VSTM4",-0.506634647507049,-0.506634647507049,0.0416355045530514,0.0767043175807406,"HGNC:26470","VSTM4",196740,196740,FALSE
"6503","PRKRIP1",-0.352409080641523,-0.352409080641523,0.0416755746728894,0.0767682541187403,"HGNC:21894","PRKRIP1",79706,79706,FALSE
"6504","P2RY4",-1.33920277362011,-1.33920277362011,0.0417385724246065,0.076854617529751,"HGNC:8542","P2RY4",5030,5030,FALSE
"6505","TRIB3",-0.912527125490028,-0.912527125490028,0.0417637913072222,0.0768911592659603,"HGNC:16228","TRIB3",57761,57761,FALSE
"6506","GDI1",-0.273266451160896,-0.273266451160896,0.0418287291273068,0.0770008085787511,"HGNC:4226","GDI1",2664,2664,FALSE
"6507","TOP1",0.34016030625321,0.34016030625321,0.041849785052804,0.0770266897393541,"HGNC:11986","TOP1",7150,7150,FALSE
"6508","MED9",0.395686659814771,0.395686659814771,0.0418535545966509,0.0770266897393541,"HGNC:25487","MED9",55090,55090,FALSE
"6509","MEN1",-0.313054468015929,-0.313054468015929,0.0418698908461657,0.0770468451797564,"HGNC:7010","MEN1",4221,4221,FALSE
"6510","MZT1",-0.876356348033189,-0.876356348033189,0.0418878201889329,0.0770699265891012,"HGNC:33830","MZT1",440145,440145,FALSE
"6511","RAD54L2",0.383964801366234,0.383964801366234,0.0419716584127596,0.0772142530506784,"HGNC:29123","RAD54L2",23132,23132,FALSE
"6512","PROCA1",0.570909404474504,0.570909404474504,0.0419832963582286,0.0772257343604438,"HGNC:28600","PROCA1",147011,147011,FALSE
"6513","SNX4",-0.313652187342344,-0.313652187342344,0.0420071919456648,0.0772597570116347,"HGNC:11175","SNX4",8723,8723,FALSE
"6514","BANP",0.389124765586809,0.389124765586809,0.0420262669566323,0.0772849060380995,"HGNC:13450","BANP",54971,54971,FALSE
"6515","SHISA2",-1.07424445884296,-1.07424445884296,0.0420434431436403,0.0773065571758351,"HGNC:20366","SHISA2",387914,387914,FALSE
"6516","RGS8",0.402766477373686,0.402766477373686,0.0421555618268453,0.0775027539740884,"HGNC:16810","RGS8",85397,85397,FALSE
"6517","TASOR",0.265215132493082,0.265215132493082,0.0421789258890823,0.0775357464731345,"HGNC:30314","TASOR",23272,23272,FALSE
"6518","ALG13",-0.33078522423145,-0.33078522423145,0.0422440868099631,0.0776455540351653,"HGNC:30881","ALG13",79868,79868,FALSE
"6519","RHOT1",-0.297830522077953,-0.297830522077953,0.0422991222294902,0.0777367248884889,"HGNC:21168","RHOT1",55288,55288,FALSE
"6520","YIF1A",-0.49428170142935,-0.49428170142935,0.0424389101903078,0.0779803852959189,"HGNC:16688","YIF1A",10897,10897,FALSE
"6521","PLEKHG1",-0.30803421565972,-0.30803421565972,0.0424426054011193,0.0779803852959189,"HGNC:20884","PLEKHG1",57480,57480,FALSE
"6522","SS18L1",-0.462499263412247,-0.462499263412247,0.0424618060673044,0.0780056468117933,"HGNC:15592","SS18L1",26039,26039,FALSE
"6523","SLC39A12",-0.640288363499411,-0.640288363499411,0.0425025705959033,0.078070511252475,"HGNC:20860","SLC39A12",221074,221074,FALSE
"6524","ZFP1",-0.606380249924173,-0.606380249924173,0.0425160190772387,0.0780792736287119,"HGNC:23328","ZFP1",162239,162239,FALSE
"6525","TECPR1",0.315496179483836,0.315496179483836,0.0425182542536112,0.0780792736287119,"HGNC:22214","TECPR1",25851,25851,FALSE
"6526","BMF",-1.05941975412037,-1.05941975412037,0.0425811140961806,0.078179456471694,"HGNC:24132","BMF",90427,90427,FALSE
"6527","AP2B1",0.29537647683418,0.29537647683418,0.042584691289882,0.078179456471694,"HGNC:563","AP2B1",163,163,FALSE
"6528","SNTG1",0.497558024954138,0.497558024954138,0.0425892000277346,0.078179456471694,"HGNC:13740","SNTG1",54212,54212,FALSE
"6529","REEP4",-1.2620096845796,-1.2620096845796,0.0426133956784528,0.078207192080479,"HGNC:26176","REEP4",80346,80346,FALSE
"6530","GNG3",-0.426793253654087,-0.426793253654087,0.0426152405235513,0.078207192080479,"HGNC:4405","GNG3",2785,2785,FALSE
"6531","TENM4",-0.286034050302337,-0.286034050302337,0.0426517438203045,0.0782641449505946,"HGNC:29945","TENM4",26011,26011,FALSE
"6532","ZFP36L2",0.520850126344144,0.520850126344144,0.0426736631671684,0.0782943257159909,"HGNC:1108","ZFP36L2",678,678,FALSE
"6533","DNAJC7",-0.311081480714467,-0.311081480714467,0.0427278937834346,0.078373725438683,"HGNC:12392","DNAJC7",7266,7266,FALSE
"6534","FMO1",-0.809420314075507,-0.809420314075507,0.0427520782842238,0.0784080348845115,"HGNC:3769","FMO1",2326,2326,FALSE
"6535","CORO2B",0.338214597984209,0.338214597984209,0.0427850564548531,0.0784584612088291,"HGNC:2256","CORO2B",10391,10391,FALSE
"6536","CTNNAL1",-0.391977591171306,-0.391977591171306,0.0428852514587468,0.0786220452432042,"HGNC:2512","CTNNAL1",8727,8727,FALSE
"6537","PRRX1",0.445699404491172,0.445699404491172,0.0431190571990432,0.0790324225512057,"HGNC:9142","PRRX1",5396,5396,FALSE
"6538","CENPT",-0.747574652209022,-0.747574652209022,0.0431201427672977,0.0790324225512057,"HGNC:25787","CENPT",80152,80152,FALSE
"6539","RAC3",0.449361895733954,0.449361895733954,0.0431528404870299,0.0790822226599527,"HGNC:9803","RAC3",5881,5881,FALSE
"6540","TNIK",-0.251760093626616,-0.251760093626616,0.0431878811770196,0.0791363032093703,"HGNC:30765","TNIK",23043,23043,FALSE
"6541","SEC24B",-0.307186497069008,-0.307186497069008,0.0432239082511901,0.0791921771019563,"HGNC:10704","SEC24B",10427,10427,FALSE
"6542","B3GALT4",-0.923404384853406,-0.923404384853406,0.0432456900120275,0.0792219406455129,"HGNC:919","B3GALT4",8705,8705,FALSE
"6543","CTSZ",-1.22755568908294,-1.22755568908294,0.0432565912142746,0.0792317669847741,"HGNC:2547","CTSZ",1522,1522,FALSE
"6544","DHPS",-0.355857915596814,-0.355857915596814,0.043266284776281,0.0792393790943051,"HGNC:2869","DHPS",1725,1725,FALSE
"6545","DISC1",0.496870895732332,0.496870895732332,0.0432890392527933,0.0792709064075018,"HGNC:2888","DISC1",27185,27185,FALSE
"6546","STX7",0.275386981601545,0.275386981601545,0.0433586859171877,0.0793882836582263,"HGNC:11442","STX7",8417,8417,FALSE
"6547","AKAP13",0.272314228795885,0.272314228795885,0.0435184240613713,0.079670564213685,"HGNC:371","AKAP13",11214,11214,FALSE
"6548","COL9A3",-0.893661932972839,-0.893661932972839,0.0435738912165761,0.0797619047483673,"HGNC:2219","COL9A3",1299,1299,FALSE
"6549","BIN1",-0.291373046999589,-0.291373046999589,0.043588811705933,0.0797790108339979,"HGNC:1052","BIN1",274,274,FALSE
"6550","PARP1",-0.297737816973382,-0.297737816973382,0.0435955234508205,0.0797810903002673,"HGNC:270","PARP1",142,142,FALSE
"6551","CACNA1G",-0.312803394456681,-0.312803394456681,0.0436110986336214,0.0797993875125945,"HGNC:1394","CACNA1G",8913,8913,FALSE
"6552","CCDC149",0.388566193523457,0.388566193523457,0.0436379697355123,0.0798383466238903,"HGNC:25405","CCDC149",91050,91050,FALSE
"6553","POLN",0.627468406392404,0.627468406392404,0.0436813912873303,0.0799042241440897,"HGNC:18870","POLN",353497,353497,FALSE
"6554","PADI2",0.525883279027897,0.525883279027897,0.0436851453965486,0.0799042241440897,"HGNC:18341","PADI2",11240,11240,FALSE
"6555","DBP",0.300622703209577,0.300622703209577,0.0437004105578974,0.0799219292782406,"HGNC:2697","DBP",1628,1628,FALSE
"6556","CDCA8",-0.717581461349087,-0.717581461349087,0.0437067742455671,0.0799233524191463,"HGNC:14629","CDCA8",55143,55143,FALSE
"6557","STARD13",-0.58492716596732,-0.58492716596732,0.043724418716262,0.079945400895859,"HGNC:19164","STARD13",90627,90627,FALSE
"6558","GPT",-0.56840856245988,-0.56840856245988,0.0437682344870815,0.0800152890348344,"HGNC:4552","GPT",2875,2875,FALSE
"6559","CCDC126",-0.592137881501723,-0.592137881501723,0.0437861822078035,0.0800278192200037,"HGNC:22398","CCDC126",90693,90693,FALSE
"6560","SFMBT1",-0.327866222240801,-0.327866222240801,0.0437862741402899,0.0800278192200037,"HGNC:20255","SFMBT1",51460,51460,FALSE
"6561","FMC1",0.571491689254607,0.571491689254607,0.0438118611490314,0.0800643577498711,"HGNC:26946","FMC1",154791,154791,FALSE
"6562","ARHGAP44",0.436355426760649,0.436355426760649,0.0438386295672841,0.0801030456491213,"HGNC:29096","ARHGAP44",9912,9912,FALSE
"6563","MRC2",-0.967762371942958,-0.967762371942958,0.0438668345617885,0.0801443482820011,"HGNC:16875","MRC2",9902,9902,FALSE
"6564","TMEM147",0.365282030098847,0.365282030098847,0.0439554983693969,0.080296084024984,"HGNC:30414","TMEM147",10430,10430,FALSE
"6565","HDAC3",-0.283110244830605,-0.283110244830605,0.0440780301467897,0.0804904687516878,"HGNC:4854","HDAC3",8841,8841,FALSE
"6566","GGNBP2",-0.262116749854258,-0.262116749854258,0.0440987236472827,0.0805166054190339,"HGNC:19357","GGNBP2",79893,79893,FALSE
"6567","CRPPA",0.623904120960841,0.623904120960841,0.0441406228169952,0.0805828236652697,"HGNC:37276","CRPPA",729920,729920,FALSE
"6568","EID2B",-0.863577393812258,-0.863577393812258,0.0441666244351652,0.0806149071566072,"HGNC:26796","EID2B",126272,126272,FALSE
"6569","LRRC17",-1.20726782827722,-1.20726782827722,0.0441694648198896,0.0806149071566072,"HGNC:16895","LRRC17",10234,10234,FALSE
"6570","MGAT3",0.264131630614533,0.264131630614533,0.0441776146021053,0.080619498449372,"HGNC:7046","MGAT3",4248,4248,FALSE
"6571","MCPH1",0.349030730115255,0.349030730115255,0.0442678012360301,0.0807737781033352,"HGNC:6954","MCPH1",79648,79648,FALSE
"6572","RGS12",0.325816079358387,0.325816079358387,0.0443025229925805,0.0808165223738952,"HGNC:9994","RGS12",6002,6002,FALSE
"6573","RTL6",0.469636266450736,0.469636266450736,0.0443531006712588,0.0808881618028348,"HGNC:13343","RTL6",84247,84247,FALSE
"6574","MZF1",-0.368063377091764,-0.368063377091764,0.0443630544742086,0.0808960043929464,"HGNC:13108","MZF1",7593,7593,FALSE
"6575","ZBTB48",-0.533987326205983,-0.533987326205983,0.044398719277688,0.0809507230051526,"HGNC:4930","ZBTB48",3104,3104,FALSE
"6576","BCL2",0.627688540401852,0.627688540401852,0.0444584228789559,0.0810492512390087,"HGNC:990","BCL2",596,596,FALSE
"6577","RHOD",0.946215643061766,0.946215643061766,0.044613371922531,0.0813213680050314,"HGNC:670","RHOD",29984,29984,FALSE
"6578","DPP6",-0.272699025842195,-0.272699025842195,0.0447312940238731,0.0815259312428481,"HGNC:3010","DPP6",1804,1804,FALSE
"6579","FUNDC2",-0.410375028913658,-0.410375028913658,0.0447634791981047,0.0815634005729355,"HGNC:24925","FUNDC2",65991,65991,FALSE
"6580","GAL3ST1",-0.99585494033745,-0.99585494033745,0.0447686185519917,0.0815634005729355,"HGNC:24240","GAL3ST1",9514,9514,FALSE
"6581","MRPL4",0.274385285094301,0.274385285094301,0.0447744591331771,0.0815634005729355,"HGNC:14276","MRPL4",51073,51073,FALSE
"6582","NEUROG2",0.848912797097798,0.848912797097798,0.0447746531204423,0.0815634005729355,"HGNC:13805","NEUROG2",63973,63973,FALSE
"6583","DOC2B",0.796618809451317,0.796618809451317,0.0447805857828068,0.0815638240791983,"HGNC:2986","DOC2B",8447,8447,FALSE
"6584","TMEM145",-0.620021368903234,-0.620021368903234,0.0448028794726666,0.0815856357127237,"HGNC:26912","TMEM145",284339,284339,FALSE
"6585","SNU13",-0.34548024702934,-0.34548024702934,0.044803964318302,0.0815856357127237,"HGNC:7819","SNU13",4809,4809,FALSE
"6586","KITLG",0.513957877277787,0.513957877277787,0.0448503831085169,0.0816597699325319,"HGNC:6343","KITLG",4254,4254,FALSE
"6587","BET1L",-0.425033366802507,-0.425033366802507,0.044887379500133,0.0817167319678629,"HGNC:19348","BET1L",51272,51272,FALSE
"6588","RHBDD2",-0.394568249951533,-0.394568249951533,0.0449012697184857,0.0817316204556433,"HGNC:23082","RHBDD2",57414,57414,FALSE
"6589","NCK2",-0.38142981633876,-0.38142981633876,0.045014498619946,0.0818963074822686,"HGNC:7665","NCK2",8440,8440,FALSE
"6590","PDCD2L",-0.687442290600069,-0.687442290600069,0.0450146382240577,0.0818963074822686,"HGNC:28194","PDCD2L",84306,84306,FALSE
"6591","PSMF1",-0.342550420041555,-0.342550420041555,0.0450967910208867,0.0820249120017628,"HGNC:9571","PSMF1",9491,9491,FALSE
"6592","MPHOSPH10",-0.421987330968367,-0.421987330968367,0.045127710880705,0.0820686479549761,"HGNC:7213","MPHOSPH10",10199,10199,FALSE
"6593","TMEM14C",0.310368627157631,0.310368627157631,0.0451323076915023,0.0820686479549761,"HGNC:20952","TMEM14C",51522,51522,FALSE
"6594","SUOX",-0.421709653392696,-0.421709653392696,0.0451441758046647,0.0820797981688624,"HGNC:11460","SUOX",6821,6821,FALSE
"6595","PCSK4",-0.909761315659204,-0.909761315659204,0.0452154590955166,0.0821980587379731,"HGNC:8746","PCSK4",54760,54760,FALSE
"6596","TMED1",-0.48435230947282,-0.48435230947282,0.0452207085320654,0.0821980587379731,"HGNC:17291","TMED1",11018,11018,FALSE
"6597","CDK1",-0.589735818439009,-0.589735818439009,0.0452376898315194,0.0822184813665962,"HGNC:1722","CDK1",983,983,FALSE
"6598","CDYL2",0.415515429646532,0.415515429646532,0.0452929752149191,0.0823085067754987,"HGNC:23030","CDYL2",124359,124359,FALSE
